mu,mu_built_in,mu_emp,met,nmi,nc_norm,gamma_mean,gamma_min,gamma_max
5,0.028,0.063,LP_ST,0.8935615447687234,1.8919,0,0,0
5,0.028,0.051,LP_ST,0.9024543399286202,1.8108,0,0,0
5,0.028,0.049,LP_ST,0.9036931406230705,1.7297,0,0,0
5,0.028,0.077,LP_ST,0.867957920793824,2.1081,0,0,0
5,0.028,0.056,LP_ST,0.8868969295201621,1.973,0,0,0
5,0.028,0.053,LP_ST,0.906954517202578,1.7297,0,0,0
5,0.028,0.049,LP_ST,0.9059635237218086,1.8108,0,0,0
5,0.028,0.054,LP_ST,0.8919601223674115,1.8108,0,0,0
5,0.028,0.061,LP_ST,0.8844444366523971,2,0,0,0
5,0.028,0.048,LP_ST,0.9027378602156503,1.8378,0,0,0
5,0.028,0.064,LP_ST,0.8836306261426405,1.973,0,0,0
5,0.028,0.076,LP_ST,0.8783568644612483,2.1081,0,0,0
5,0.028,0.052,LP_ST,0.8960805544798951,1.8919,0,0,0
5,0.028,0.061,LP_ST,0.8830303892808974,1.9459,0,0,0
5,0.028,0.055,LP_ST,0.894656886132103,1.8378,0,0,0
5,0.028,0.059,LP_ST,0.8881070644227029,1.9459,0,0,0
5,0.028,0.06,LP_ST,0.8900341852130331,1.9189,0,0,0
5,0.028,0.05,LP_ST,0.9012826548626106,1.8649,0,0,0
5,0.028,0.062,LP_ST,0.8815047548149016,1.9189,0,0,0
5,0.028,0.056,LP_ST,0.8974372126098443,1.8649,0,0,0
5,0.028,0.057,LP_ST,0.8929248932708352,1.9189,0,0,0
5,0.028,0.057,LP_ST,0.8883172249326786,1.9189,0,0,0
5,0.028,0.046,LP_ST,0.9035742065643936,1.7568,0,0,0
5,0.028,0.053,LP_ST,0.9006146085389196,1.7568,0,0,0
5,0.028,0.06,LP_ST,0.8849884245096293,2,0,0,0
5,0.028,0.07,LP_ST,0.8917852556766231,1.8649,0,0,0
5,0.028,0.049,LP_ST,0.9037208204036156,1.7838,0,0,0
5,0.028,0.056,LP_ST,0.8876507628892623,1.8919,0,0,0
5,0.028,0.05,LP_ST,0.9010316946259527,1.7838,0,0,0
5,0.028,0.056,LP_ST,0.8924552783151717,1.8649,0,0,0
5,0.028,0.06,LP_ST,0.8882193875727316,1.8919,0,0,0
5,0.028,0.046,LP_ST,0.9118995690284005,1.7297,0,0,0
5,0.028,0.07,LP_ST,0.8859302934478805,1.9459,0,0,0
5,0.028,0.06,LP_ST,0.8921483538436283,1.8649,0,0,0
5,0.028,0.062,LP_ST,0.8933768266213865,1.8919,0,0,0
5,0.028,0.058,LP_ST,0.8883338732994126,1.9189,0,0,0
5,0.028,0.06,LP_ST,0.891026519540689,1.8919,0,0,0
5,0.028,0.066,LP_ST,0.8828228678161808,1.9189,0,0,0
5,0.028,0.073,LP_ST,0.8773431730267106,2,0,0,0
5,0.028,0.075,LP_ST,0.8707871679209533,2.1351,0,0,0
5,0.028,0.06,LP_ST,0.8980599771583522,1.7568,0,0,0
5,0.028,0.055,LP_ST,0.8893018826802754,1.973,0,0,0
5,0.028,0.059,LP_ST,0.8947696714414906,1.8378,0,0,0
5,0.028,0.058,LP_ST,0.89538145998547,1.973,0,0,0
5,0.028,0.052,LP_ST,0.9014673837440057,1.8108,0,0,0
5,0.028,0.052,LP_ST,0.9012474807319241,1.7838,0,0,0
5,0.028,0.066,LP_ST,0.8803520190877675,2,0,0,0
5,0.028,0.056,LP_ST,0.894553734052605,1.8378,0,0,0
5,0.028,0.056,LP_ST,0.8941029110696347,1.8919,0,0,0
5,0.028,0.076,LP_ST,0.8796093397424338,2,0,0,0
5,0.028,0.066,LP_ST,0.8870521718442671,1.973,0,0,0
5,0.028,0.071,LP_ST,0.8754242731248267,1.973,0,0,0
5,0.028,0.052,LP_ST,0.9025962217305933,1.7568,0,0,0
5,0.028,0.071,LP_ST,0.8816490760246344,1.9189,0,0,0
5,0.028,0.066,LP_ST,0.8873289682719453,1.9189,0,0,0
5,0.028,0.07,LP_ST,0.8797913976059334,1.973,0,0,0
5,0.028,0.061,LP_ST,0.8899768675055703,1.973,0,0,0
5,0.028,0.049,LP_ST,0.9001877248186284,1.8108,0,0,0
5,0.028,0.052,LP_ST,0.8952748951369616,1.8378,0,0,0
5,0.028,0.05,LP_ST,0.9039671825672078,1.7838,0,0,0
5,0.028,0.072,LP_ST,0.8777202675210328,2,0,0,0
5,0.028,0.063,LP_ST,0.8844967570448029,1.9189,0,0,0
5,0.028,0.057,LP_ST,0.8964957558999727,1.8378,0,0,0
5,0.028,0.06,LP_ST,0.8954126259383731,1.8919,0,0,0
5,0.028,0.066,LP_ST,0.8809444320118469,2.027,0,0,0
5,0.028,0.048,LP_ST,0.9063649917608755,1.6757,0,0,0
5,0.028,0.063,LP_ST,0.888305244999827,1.9189,0,0,0
5,0.028,0.067,LP_ST,0.8843471577778582,2.027,0,0,0
5,0.028,0.064,LP_ST,0.8829770148453466,2,0,0,0
5,0.028,0.052,LP_ST,0.8995885570090288,1.8108,0,0,0
5,0.028,0.05,LP_ST,0.9181615320799815,1.7297,0,0,0
5,0.028,0.054,LP_ST,0.8888133024222782,1.8919,0,0,0
5,0.028,0.068,LP_ST,0.8762578065338018,2.0541,0,0,0
5,0.028,0.058,LP_ST,0.9025252419011891,1.8919,0,0,0
5,0.028,0.059,LP_ST,0.8887346347510067,1.9459,0,0,0
5,0.028,0.045,LP_ST,0.908215441286793,1.6486,0,0,0
5,0.028,0.065,LP_ST,0.8894626625868427,1.9189,0,0,0
5,0.028,0.06,LP_ST,0.8909081249001652,1.8649,0,0,0
5,0.028,0.06,LP_ST,0.8845080225448199,1.973,0,0,0
5,0.028,0.064,LP_ST,0.8789374366494183,2.0541,0,0,0
5,0.028,0.049,LP_ST,0.9026138543654042,1.7568,0,0,0
5,0.028,0.048,LP_ST,0.9034302431759611,1.7568,0,0,0
5,0.028,0.058,LP_ST,0.8848030355328463,1.9459,0,0,0
5,0.028,0.069,LP_ST,0.8791227123985172,1.973,0,0,0
5,0.028,0.065,LP_ST,0.8830985454930069,2,0,0,0
5,0.028,0.052,LP_ST,0.8999177528875133,1.9189,0,0,0
5,0.028,0.06,LP_ST,0.8824638365523979,1.8919,0,0,0
5,0.028,0.049,LP_ST,0.901412528648312,1.8378,0,0,0
5,0.028,0.054,LP_ST,0.8927217180576819,1.8649,0,0,0
5,0.028,0.062,LP_ST,0.8819183814766699,1.8919,0,0,0
5,0.028,0.064,LP_consRec,0.8836222017374024,2.1081,0,0,0
5,0.028,0.076,LP_CCD,0.8694258406806712,2.2703,0.069269,0,0.185
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.044,IM_ST,0.910978644874464,1.8649,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.044,IM_ST,0.9127507775462169,1.8378,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093238813634983,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.044,IM_ST,0.910091471706704,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9077120944853285,1.9189,0,0,0
5,0.028,0.045,IM_ST,0.9094715287864655,1.8919,0,0,0
5,0.028,0.045,IM_ST,0.9093609917024642,1.8919,0,0,0
