mu,mu_built_in,mu_emp,met,j,nmi,nc_norm
5,0.028,0.046819,WT_cons0.2,1,0.897,2.1892
5,0.028,0.046819,WT_cons0.5,1,0.897,2.1892
5,0.028,0.046819,WT_cons0.8,1,0.897,2.1892
5,0.028,0,WT_consLF,1,0.897,2.1892
10,0.081,0.069,LV_ST,0,0.901,1.0811
10,0.081,0.069,LV_ST,0,0.889,1.0541
10,0.081,0.069,LV_ST,0,0.902,1.0811
10,0.081,0.071,LV_ST,0,0.903,1.1081
10,0.081,0.068,LV_ST,0,0.881,1.027
10,0.081,0.069,LV_ST,0,0.904,1.0811
10,0.081,0.07,LV_ST,0,0.914,1.1351
10,0.081,0.069,LV_ST,0,0.898,1.0811
10,0.081,0.069,LV_ST,0,0.907,1.0811
10,0.081,0.069,LV_ST,0,0.899,1.0811
10,0.081,0.07,LV_ST,0,0.886,1.0541
10,0.081,0.071,LV_ST,0,0.906,1.1081
10,0.081,0.069,LV_ST,0,0.894,1.0541
10,0.081,0.069,LV_ST,0,0.886,1.0541
10,0.081,0.069,LV_ST,0,0.894,1.0541
10,0.081,0.069,LV_ST,0,0.894,1.0541
10,0.081,0.07,LV_ST,0,0.907,1.1081
10,0.081,0.069,LV_ST,0,0.888,1.0541
10,0.081,0.07,LV_ST,0,0.911,1.1081
10,0.081,0.068,LV_ST,0,0.885,1.027
10,0.081,0.07,LV_ST,0,0.898,1.0811
10,0.081,0.069,LV_ST,0,0.903,1.0811
10,0.081,0.069,LV_ST,0,0.905,1.0811
10,0.081,0.069,LV_ST,0,0.903,1.0811
10,0.081,0.069,LV_ST,0,0.906,1.0811
10,0.081,0.07,LV_ST,0,0.904,1.1081
10,0.081,0.07,LV_ST,0,0.907,1.1081
10,0.081,0.07,LV_ST,0,0.911,1.1081
10,0.081,0.07,LV_ST,0,0.898,1.0811
10,0.081,0.069,LV_ST,0,0.904,1.0811
10,0.081,0.07,LV_ST,0,0.902,1.0811
10,0.081,0.07,LV_ST,0,0.902,1.1081
10,0.081,0.071,LV_ST,0,0.902,1.1081
10,0.081,0.07,LV_ST,0,0.899,1.0811
10,0.081,0.07,LV_ST,0,0.896,1.0811
10,0.081,0.07,LV_ST,0,0.899,1.1081
10,0.081,0.069,LV_ST,0,0.901,1.0811
10,0.081,0.069,LV_ST,0,0.907,1.0811
10,0.081,0.07,LV_ST,0,0.901,1.0811
10,0.081,0.069,LV_ST,0,0.89,1.0541
10,0.081,0.069,LV_ST,0,0.901,1.0811
10,0.081,0.07,LV_ST,0,0.909,1.1081
10,0.081,0.071,LV_ST,0,0.906,1.1081
10,0.081,0.069,LV_ST,0,0.898,1.1081
10,0.081,0.069,LV_ST,0,0.902,1.0811
10,0.081,0.069,LV_ST,0,0.883,1.0541
10,0.081,0.069,LV_ST,0,0.9,1.0811
10,0.081,0.07,LV_ST,0,0.901,1.0811
10,0.081,0.069,LV_ST,0,0.896,1.0811
10,0.081,0.069,LV_ST,0,0.909,1.1081
10,0.081,0.07,LV_ST,0,0.908,1.1081
10,0.081,0.068,LV_ST,0,0.889,1.0541
10,0.081,0.07,LV_ST,0,0.897,1.0811
10,0.081,0.07,LV_ST,0,0.891,1.0811
10,0.081,0.069,LV_ST,0,0.902,1.0811
10,0.081,0.068,LV_ST,0,0.879,1.027
10,0.081,0.07,LV_ST,0,0.897,1.0811
10,0.081,0.07,LV_ST,0,0.905,1.1081
10,0.081,0.07,LV_ST,0,0.9,1.0811
10,0.081,0.069,LV_ST,0,0.896,1.0541
10,0.081,0.069,LV_ST,0,0.9,1.0811
10,0.081,0.07,LV_ST,0,0.907,1.1081
10,0.081,0.07,LV_ST,0,0.905,1.1081
10,0.081,0.07,LV_ST,0,0.91,1.1081
10,0.081,0.069,LV_ST,0,0.896,1.0541
10,0.081,0.069,LV_ST,0,0.905,1.0811
10,0.081,0.069,LV_ST,0,0.904,1.0811
10,0.081,0.071,LV_ST,0,0.906,1.1081
10,0.081,0.069,LV_ST,0,0.888,1.0541
10,0.081,0.07,LV_ST,0,0.902,1.1081
10,0.081,0.07,LV_ST,0,0.908,1.1081
10,0.081,0.07,LV_ST,0,0.902,1.1081
10,0.081,0.07,LV_ST,0,0.916,1.1351
10,0.081,0.07,LV_ST,0,0.895,1.0541
10,0.081,0.07,LV_ST,0,0.905,1.0811
10,0.081,0.07,LV_ST,0,0.909,1.1081
10,0.081,0.07,LV_ST,0,0.905,1.1081
10,0.081,0.07,LV_ST,0,0.898,1.0811
10,0.081,0.068,LV_ST,0,0.889,1.0541
10,0.081,0.069,LV_ST,0,0.892,1.0811
10,0.081,0.069,LV_ST,0,0.885,1.0541
10,0.081,0.07,LV_ST,0,0.9,1.0811
10,0.081,0.069,LV_ST,0,0.893,1.0811
10,0.081,0.07,LV_ST,0,0.9,1.0811
10,0.081,0.069,LV_ST,0,0.899,1.0811
10,0.081,0.07,LV_ST,0,0.908,1.1081
10,0.081,0.07,LV_ST,0,0.901,1.0811
10,0.081,0.07,LV_ST,0,0.894,1.0811
10,0.081,0.069,LV_ST,0,0.902,1.0811
10,0.081,0.069,LV_ST,0,0.907,1.0811
10,0.081,0.069,LV_ST,0,0.89,1.0811
10,0.081,0.069,LV_ST,0,0.894,1.0811
10,0.081,0.069,LV_ST,0,0.892,1.0541
10,0.081,0.068,LV_ST,0,0.89,1.0541
10,0.081,0.068,LV_ST,0,0.897,1.0541
10,0.081,0.07,LV_ST,0,0.9,1.0811
10,0.081,0.069,LV_ST,0,0.89,1.0541
10,0.081,0.069,LV_ST,0,0.895,1.0811
10,0.081,0.071,LV_ST,0,0.916,1.1351
10,0.081,0.07,LV_ST,0,0.907,1.1081
10,0.081,0.06741,LV_cons0.2,0,0.881,1.027
10,0.081,0.070958,LV_cons0.5,0,0.922,1.1351
10,0.081,0.076026,LV_cons0.8,0,0.929,1.4054
10,0.081,0,LV_consLF,1,0.921,1.1892
10,0.081,0.065,LD_ST,1,0.87,1.027
10,0.081,0.063,LD_ST,1,0.852,0.973
10,0.081,0.063,LD_ST,1,0.848,0.973
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.066,LD_ST,1,0.878,1.027
10,0.081,0.064,LD_ST,1,0.851,0.973
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.065,LD_ST,1,0.866,1.027
10,0.081,0.064,LD_ST,1,0.854,0.973
10,0.081,0.064,LD_ST,1,0.862,1
10,0.081,0.065,LD_ST,1,0.875,1.027
10,0.081,0.064,LD_ST,1,0.858,1
10,0.081,0.065,LD_ST,1,0.871,1.027
10,0.081,0.065,LD_ST,1,0.871,1.027
10,0.081,0.064,LD_ST,1,0.85,0.973
10,0.081,0.063,LD_ST,1,0.848,0.973
10,0.081,0.064,LD_ST,1,0.862,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.063,LD_ST,1,0.838,0.9459
10,0.081,0.063,LD_ST,1,0.845,0.973
10,0.081,0.064,LD_ST,1,0.851,0.973
10,0.081,0.065,LD_ST,1,0.867,1.027
10,0.081,0.064,LD_ST,1,0.844,0.973
10,0.081,0.064,LD_ST,1,0.846,0.973
10,0.081,0.064,LD_ST,1,0.847,0.973
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.064,LD_ST,1,0.847,0.973
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.065,LD_ST,1,0.867,1.027
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.852,0.973
10,0.081,0.065,LD_ST,1,0.869,1.027
10,0.081,0.064,LD_ST,1,0.862,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.862,1
10,0.081,0.064,LD_ST,1,0.856,1
10,0.081,0.065,LD_ST,1,0.867,1.027
10,0.081,0.064,LD_ST,1,0.854,1
10,0.081,0.065,LD_ST,1,0.867,1.027
10,0.081,0.064,LD_ST,1,0.858,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.065,LD_ST,1,0.867,1
10,0.081,0.064,LD_ST,1,0.864,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.858,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.064,LD_ST,1,0.864,1
10,0.081,0.064,LD_ST,1,0.851,0.973
10,0.081,0.064,LD_ST,1,0.858,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.063,LD_ST,1,0.844,0.973
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.864,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.865,1
10,0.081,0.064,LD_ST,1,0.851,0.973
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.065,LD_ST,1,0.863,1
10,0.081,0.064,LD_ST,1,0.861,1
10,0.081,0.064,LD_ST,1,0.862,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.063,LD_ST,1,0.847,0.973
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.064,LD_ST,1,0.858,1
10,0.081,0.063,LD_ST,1,0.845,0.973
10,0.081,0.064,LD_ST,1,0.854,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.065,LD_ST,1,0.868,1.027
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.846,0.973
10,0.081,0.064,LD_ST,1,0.838,0.973
10,0.081,0.064,LD_ST,1,0.866,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.065,LD_ST,1,0.867,1
10,0.081,0.063,LD_ST,1,0.847,0.973
10,0.081,0.064,LD_ST,1,0.861,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.861,1
10,0.081,0.065,LD_ST,1,0.872,1.027
10,0.081,0.064,LD_ST,1,0.859,1
10,0.081,0.065,LD_ST,1,0.868,1.027
10,0.081,0.063,LD_ST,1,0.849,0.973
10,0.081,0.063,LD_ST,1,0.837,0.9459
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.857,1
10,0.081,0.064,LD_ST,1,0.86,1
10,0.081,0.064,LD_ST,1,0.847,0.973
10,0.081,0.063862,LD_cons0.2,1,0.853,0.973
10,0.081,0.065383,LD_cons0.5,1,0.871,1.0541
10,0.081,0.069944,LD_cons0.8,1,0.882,1.2973
10,0.081,1.07e-4,LD_consLF,1,0.869,1.0541
10,0.081,0.1,LP_ST,1,0.875,1.7838
10,0.081,0.108,LP_ST,1,0.867,1.8649
10,0.081,0.104,LP_ST,1,0.864,1.8919
10,0.081,0.094,LP_ST,1,0.886,1.7297
10,0.081,0.114,LP_ST,1,0.871,1.8919
10,0.081,0.103,LP_ST,1,0.869,1.8378
10,0.081,0.112,LP_ST,1,0.861,1.9189
10,0.081,0.1,LP_ST,1,0.885,1.6757
10,0.081,0.112,LP_ST,1,0.855,1.8649
10,0.081,0.112,LP_ST,1,0.864,1.8649
10,0.081,0.11,LP_ST,1,0.856,1.9189
10,0.081,0.101,LP_ST,1,0.873,1.7838
10,0.081,0.121,LP_ST,1,0.843,2
10,0.081,0.114,LP_ST,1,0.862,1.8919
10,0.081,0.128,LP_ST,1,0.842,2.1892
10,0.081,0.123,LP_ST,1,0.856,1.9189
10,0.081,0.1,LP_ST,1,0.871,1.8108
10,0.081,0.101,LP_ST,1,0.871,1.9189
10,0.081,0.1,LP_ST,1,0.868,1.6757
10,0.081,0.101,LP_ST,1,0.873,1.8378
10,0.081,0.117,LP_ST,1,0.853,1.9459
10,0.081,0.107,LP_ST,1,0.873,1.8108
10,0.081,0.098,LP_ST,1,0.88,1.7297
10,0.081,0.108,LP_ST,1,0.87,1.8378
10,0.081,0.108,LP_ST,1,0.872,1.7838
10,0.081,0.105,LP_ST,1,0.866,1.8378
10,0.081,0.104,LP_ST,1,0.864,1.7568
10,0.081,0.107,LP_ST,1,0.861,1.9189
10,0.081,0.107,LP_ST,1,0.862,1.8919
10,0.081,0.127,LP_ST,1,0.845,2
10,0.081,0.093,LP_ST,1,0.883,1.7838
10,0.081,0.111,LP_ST,1,0.87,1.8649
10,0.081,0.11,LP_ST,1,0.865,1.8919
10,0.081,0.101,LP_ST,1,0.878,1.8378
10,0.081,0.096,LP_ST,1,0.878,1.8108
10,0.081,0.112,LP_ST,1,0.861,1.8649
10,0.081,0.106,LP_ST,1,0.865,1.8108
10,0.081,0.098,LP_ST,1,0.861,1.8108
10,0.081,0.099,LP_ST,1,0.882,1.7838
10,0.081,0.117,LP_ST,1,0.858,1.9459
10,0.081,0.108,LP_ST,1,0.865,1.8108
10,0.081,0.11,LP_ST,1,0.862,1.9459
10,0.081,0.099,LP_ST,1,0.879,1.8378
10,0.081,0.098,LP_ST,1,0.878,1.7568
10,0.081,0.096,LP_ST,1,0.878,1.7568
10,0.081,0.105,LP_ST,1,0.871,1.8108
10,0.081,0.099,LP_ST,1,0.868,1.8108
10,0.081,0.108,LP_ST,1,0.864,1.8919
10,0.081,0.097,LP_ST,1,0.874,1.7838
10,0.081,0.114,LP_ST,1,0.852,2
10,0.081,0.105,LP_ST,1,0.862,1.7838
10,0.081,0.109,LP_ST,1,0.868,1.8108
10,0.081,0.099,LP_ST,1,0.874,1.7568
10,0.081,0.098,LP_ST,1,0.874,1.7297
10,0.081,0.119,LP_ST,1,0.861,1.9189
10,0.081,0.108,LP_ST,1,0.852,1.8919
10,0.081,0.127,LP_ST,1,0.85,2
10,0.081,0.097,LP_ST,1,0.878,1.8378
10,0.081,0.105,LP_ST,1,0.869,1.7568
10,0.081,0.112,LP_ST,1,0.869,1.8108
10,0.081,0.098,LP_ST,1,0.887,1.7297
10,0.081,0.108,LP_ST,1,0.862,1.7838
10,0.081,0.116,LP_ST,1,0.868,1.8378
10,0.081,0.111,LP_ST,1,0.858,1.9459
10,0.081,0.11,LP_ST,1,0.861,1.8919
10,0.081,0.12,LP_ST,1,0.856,1.9459
10,0.081,0.113,LP_ST,1,0.859,1.9189
10,0.081,0.112,LP_ST,1,0.864,1.8108
10,0.081,0.095,LP_ST,1,0.879,1.6216
10,0.081,0.103,LP_ST,1,0.883,1.7838
10,0.081,0.101,LP_ST,1,0.879,1.7568
10,0.081,0.126,LP_ST,1,0.841,2.027
10,0.081,0.126,LP_ST,1,0.858,2
10,0.081,0.119,LP_ST,1,0.864,1.9189
10,0.081,0.113,LP_ST,1,0.859,1.9189
10,0.081,0.112,LP_ST,1,0.867,1.8919
10,0.081,0.108,LP_ST,1,0.867,1.8649
10,0.081,0.112,LP_ST,1,0.863,1.9459
10,0.081,0.105,LP_ST,1,0.867,1.8919
10,0.081,0.107,LP_ST,1,0.869,1.8649
10,0.081,0.096,LP_ST,1,0.887,1.6757
10,0.081,0.133,LP_ST,1,0.835,2.1351
10,0.081,0.098,LP_ST,1,0.871,1.8108
10,0.081,0.107,LP_ST,1,0.864,1.7568
10,0.081,0.1,LP_ST,1,0.875,1.7568
10,0.081,0.113,LP_ST,1,0.864,1.9459
10,0.081,0.11,LP_ST,1,0.855,1.8108
10,0.081,0.096,LP_ST,1,0.883,1.7297
10,0.081,0.098,LP_ST,1,0.875,1.8108
10,0.081,0.107,LP_ST,1,0.868,1.8378
10,0.081,0.109,LP_ST,1,0.864,1.973
10,0.081,0.094,LP_ST,1,0.881,1.8108
10,0.081,0.109,LP_ST,1,0.869,1.9459
10,0.081,0.103,LP_ST,1,0.869,1.9459
10,0.081,0.124,LP_ST,1,0.849,2.1351
10,0.081,0.091,LP_ST,1,0.88,1.7568
10,0.081,0.092,LP_ST,1,0.88,1.6486
10,0.081,0.11,LP_ST,1,0.869,1.8649
10,0.081,0.107,LP_ST,1,0.863,1.8378
10,0.081,0.096,LP_ST,1,0.878,1.7027
10,0.081,0.08667,LP_cons0.2,1,0.885,1.5405
10,0.081,0.121135,LP_cons0.5,1,0.858,2.2432
10,0.081,0.167258,LP_cons0.8,1,0.811,4.1622
10,0.081,0.00891,LP_consLF,1,0.863,2.7027
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.897,1.973
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9189
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9189
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9189
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9189
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.898,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089,IM_ST,1,0.897,1.973
10,0.081,0.089,IM_ST,1,0.896,1.9459
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.09,IM_ST,1,0.896,1.973
10,0.081,0.089711,IM_cons0.2,1,0.896,1.973
10,0.081,0.089711,IM_cons0.5,1,0.896,1.973
10,0.081,0.089711,IM_cons0.8,1,0.896,1.973
10,0.081,0,IM_consLF,1,0.896,1.973
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.09,WT_ST,1,0.887,2.027
10,0.081,0.089711,WT_cons0.2,1,0.887,2.027
10,0.081,0.089711,WT_cons0.5,1,0.887,2.027
10,0.081,0.089711,WT_cons0.8,1,0.887,2.027
10,0.081,0,WT_consLF,1,0.887,2.027
15,0.133,0.112,LV_ST,0,0.861,1.1351
15,0.133,0.112,LV_ST,0,0.856,1.1081
15,0.133,0.112,LV_ST,0,0.855,1.1081
15,0.133,0.116,LV_ST,0,0.856,1.1351
15,0.133,0.113,LV_ST,0,0.855,1.1081
15,0.133,0.113,LV_ST,0,0.853,1.1081
